Animal_ID,ANIMAL_SN,Lat,Longitude,Fix Status,X,Y,DATETIME
tn85852,tn85852_2020_FM,48.5142331,-53.9104161,4 or more SV KF,285074,5377549,2020.11.06 00:01:00
tn85852,tn85852_2020_FM,48.5140442,-53.9103717,4 or more SV KF,285076,5377527,2020.11.06 02:00:00
tn85852,tn85852_2020_FM,48.5159389,-53.9243994,4 or more SV KF,284048,5377778,2020.11.06 06:00:00
tn85852,tn85852_2020_FM,48.5152594,-53.9326547,4 or more SV KF,283436,5377725,2020.11.06 12:00:00
tn85852,tn85852_2020_FM,48.5132781,-53.9427847,4 or more SV KF,282679,5377534,2020.11.06 14:01:00
tn85852,tn85852_2020_FM,48.5104956,-53.9487539,4 or more SV KF,282227,5377242,2020.11.06 18:00:00
tn85852,tn85852_2020_FM,48.5077711,-53.9338278,4 or more SV KF,283317,5376897,2020.11.06 20:00:00
tn85852,tn85852_2020_FM,48.5075381,-53.9334936,4 or more SV KF,283341,5376870,2020.11.06 22:00:00
tn85852,tn85852_2020_FM,48.5076167,-53.9335203,4 or more SV KF,283339,5376878,2020.11.07 00:00:00
tn85852,tn85852_2020_FM,48.5055528,-53.9345806,4 or more SV KF,283252,5376652,2020.11.07 04:00:00
tn85852,tn85852_2020_FM,48.5049197,-53.9344536,4 or more SV KF,283259,5376581,2020.11.07 08:00:00
tn85852,tn85852_2020_FM,48.5014642,-53.928555,4 or more SV KF,283680,5376181,2020.11.07 12:00:00
tn85852,tn85852_2020_FM,48.5151906,-53.9296992,4 or more SV KF,283654,5377709,2020.11.07 16:00:00
tn85852,tn85852_2020_FM,48.5158119,-53.9314194,4 or more SV KF,283529,5377783,2020.11.07 18:00:00
tn85852,tn85852_2020_FM,48.5177056,-53.9312783,4 or more SV KF,283548,5377993,2020.11.07 20:00:00
tn85852,tn85852_2020_FM,48.5264267,-53.9361397,4 or more SV KF,283226,5378976,2020.11.08 06:00:00
tn85852,tn85852_2020_FM,48.5288461,-53.9363947,4 or more SV KF,283218,5379246,2020.11.08 10:00:00
tn85852,tn85852_2020_FM,48.5316172,-53.9362294,4 or more SV KF,283242,5379554,2020.11.08 14:00:00
tn85852,tn85852_2020_FM,48.5384781,-53.9431383,4 or more SV KF,282761,5380336,2020.11.08 18:00:00
tn85852,tn85852_2020_FM,48.5426444,-53.9395842,4 or more SV KF,283041,5380789,2020.11.08 20:01:00
tn85852,tn85852_2020_FM,48.5351067,-53.9402489,4 or more SV KF,282960,5379953,2020.11.08 22:00:00
tn85852,tn85852_2020_FM,48.5343211,-53.9413875,4 or more SV KF,282873,5379869,2020.11.09 00:00:00
tn85852,tn85852_2020_FM,48.5332925,-53.9386017,4 or more SV KF,283074,5379746,2020.11.09 04:00:00
tn85852,tn85852_2020_FM,48.5331856,-53.9387728,4 or more SV KF,283061,5379735,2020.11.09 06:00:00
tn85852,tn85852_2020_FM,48.5301978,-53.9332731,4 or more SV KF,283454,5379387,2020.11.09 12:00:00
tn85852,tn85852_2020_FM,48.5297956,-53.9330147,4 or more SV KF,283471,5379342,2020.11.09 14:00:00
tn85852,tn85852_2020_FM,48.5293917,-53.924795,4 or more SV KF,284076,5379274,2020.11.09 16:00:00
tn85852,tn85852_2020_FM,48.5186761,-53.9049281,4 or more SV KF,285498,5378027,2020.11.10 04:00:00
tn85852,tn85852_2020_FM,48.5183858,-53.9037742,4 or more SV KF,285582,5377991,2020.11.10 08:00:00
tn85852,tn85852_2020_FM,48.5191403,-53.9119189,4 or more SV KF,284983,5378098,2020.11.10 12:00:00
tn85852,tn85852_2020_FM,48.5183006,-53.9282386,4 or more SV KF,283775,5378051,2020.11.10 20:01:00
tn85852,tn85852_2020_FM,48.5186439,-53.9308575,4 or more SV KF,283583,5378096,2020.11.11 00:00:00
tn85852,tn85852_2020_FM,48.5191261,-53.9351039,4 or more SV KF,283272,5378162,2020.11.11 02:00:00
tn85852,tn85852_2020_FM,48.5187536,-53.9297478,4 or more SV KF,283665,5378106,2020.11.11 12:00:00
tn85852,tn85852_2020_FM,48.5203878,-53.9245589,4 or more SV KF,284055,5378272,2020.11.11 14:01:00
tn85852,tn85852_2020_FM,48.5186769,-53.9234572,4 or more SV KF,284130,5378079,2020.11.11 22:00:00
tn85852,tn85852_2020_FM,48.5176906,-53.9234792,4 or more SV KF,284124,5377970,2020.11.12 00:00:00
tn85852,tn85852_2020_FM,48.5183747,-53.9202233,4 or more SV KF,284367,5378036,2020.11.12 02:00:00
tn85852,tn85852_2020_FM,48.5177058,-53.9102933,4 or more SV KF,285097,5377934,2020.11.12 06:00:00
tn85852,tn85852_2020_FM,48.5177481,-53.9094444,4 or more SV KF,285160,5377936,2020.11.12 10:00:00
tn85852,tn85852_2020_FM,48.5153406,-53.8990167,4 or more SV KF,285920,5377640,2020.11.12 14:00:00
tn85852,tn85852_2020_FM,48.5152417,-53.8996008,4 or more SV KF,285876,5377630,2020.11.12 16:00:00
tn85852,tn85852_2020_FM,48.5158675,-53.9012131,4 or more SV KF,285760,5377704,2020.11.12 18:00:00
tn85852,tn85852_2020_FM,48.5162781,-53.9002539,4 or more SV KF,285833,5377747,2020.11.12 20:00:00
tn85852,tn85852_2020_FM,48.5163581,-53.9014125,4 or more SV KF,285747,5377759,2020.11.12 22:00:00
tn85852,tn85852_2020_FM,48.5163644,-53.9017031,4 or more SV KF,285726,5377761,2020.11.13 00:00:00
tn85852,tn85852_2020_FM,48.5158022,-53.8951889,4 or more SV KF,286205,5377680,2020.11.13 06:01:00
tn85852,tn85852_2020_FM,48.5173178,-53.8907958,4 or more SV KF,286535,5377836,2020.11.13 10:00:00
tn85852,tn85852_2020_FM,48.5324086,-53.89861,4 or more SV KF,286022,5379535,2020.11.13 20:00:00
tn85852,tn85852_2020_FM,48.5343719,-53.9127294,4 or more SV KF,284988,5379793,2020.11.14 04:00:00
tn85852,tn85852_2020_FM,48.5343819,-53.9121958,4 or more SV KF,285028,5379793,2020.11.14 08:00:00
tn85852,tn85852_2020_FM,48.5343522,-53.9111872,4 or more SV KF,285102,5379787,2020.11.14 10:00:00
tn85852,tn85852_2020_FM,48.5382975,-53.8836828,4 or more SV KF,287148,5380148,2020.11.14 16:00:00
tn85852,tn85852_2020_FM,48.5388808,-53.8729372,4 or more SV KF,287944,5380183,2020.11.14 20:01:00
tn85852,tn85852_2020_FM,48.5247756,-53.8889225,4 or more SV KF,286705,5378660,2020.11.14 22:00:00
tn85852,tn85852_2020_FM,48.5243517,-53.8870631,4 or more SV KF,286840,5378608,2020.11.15 00:00:00
tn85852,tn85852_2020_FM,48.5246997,-53.8838344,4 or more SV KF,287080,5378637,2020.11.15 02:00:00
tn85852,tn85852_2020_FM,48.5296831,-53.8720917,4 or more SV KF,287968,5379159,2020.11.15 06:00:00
tn85852,tn85852_2020_FM,48.5293864,-53.8718425,4 or more SV KF,287985,5379125,2020.11.15 10:00:00
tn85852,tn85852_2020_FM,48.5365489,-53.8708889,4 or more SV KF,288085,5379918,2020.11.15 14:00:00
tn85852,tn85852_2020_FM,48.53774,-53.8667836,4 or more SV KF,288393,5380039,2020.11.15 18:00:00
tn85852,tn85852_2020_FM,48.5406842,-53.8617017,4 or more SV KF,288781,5380352,2020.11.16 02:00:00
tn85852,tn85852_2020_FM,48.5415436,-53.8611978,4 or more SV KF,288822,5380447,2020.11.16 04:00:00
tn85852,tn85852_2020_FM,48.5411564,-53.8629492,4 or more SV KF,288691,5380408,2020.11.16 06:00:00
tn85852,tn85852_2020_FM,48.5400953,-53.8638267,4 or more SV KF,288621,5380293,2020.11.16 10:00:00
tn85852,tn85852_2020_FM,48.5428556,-53.86169,4 or more SV KF,288791,5380594,2020.11.16 14:01:00
tn85852,tn85852_2020_FM,48.5428144,-53.8617306,4 or more SV KF,288787,5380589,2020.11.16 16:00:00
tn85852,tn85852_2020_FM,48.5442158,-53.8611011,4 or more SV KF,288840,5380743,2020.11.16 18:01:00
tn85852,tn85852_2020_FM,48.5477861,-53.8568344,4 or more SV KF,289169,5381128,2020.11.16 22:00:00
tn85852,tn85852_2020_FM,48.5467125,-53.8558761,4 or more SV KF,289236,5381006,2020.11.17 06:00:00
tn85852,tn85852_2020_FM,48.5470147,-53.8566036,4 or more SV KF,289183,5381042,2020.11.17 08:00:00
tn85852,tn85852_2020_FM,48.5442547,-53.8529225,4 or more SV KF,289443,5380725,2020.11.17 20:01:00
tn85852,tn85852_2020_FM,48.5427467,-53.8509,4 or more SV KF,289586,5380552,2020.11.18 00:00:00
tn85852,tn85852_2020_FM,48.5424936,-53.8488656,4 or more SV KF,289736,5380518,2020.11.18 02:00:00
tn85852,tn85852_2020_FM,48.5429444,-53.8499586,4 or more SV KF,289657,5380571,2020.11.18 06:01:00
tn85852,tn85852_2020_FM,48.5437022,-53.8506083,4 or more SV KF,289612,5380657,2020.11.18 08:00:00
tn85852,tn85852_2020_FM,48.5475294,-53.851995,4 or more SV KF,289526,5381086,2020.11.18 14:00:00
tn85852,tn85852_2020_FM,48.5475558,-53.8520247,4 or more SV KF,289523,5381089,2020.11.18 16:00:00
tn85852,tn85852_2020_FM,48.5501478,-53.8560861,4 or more SV KF,289235,5381389,2020.11.19 02:00:00
tn85852,tn85852_2020_FM,48.549755,-53.853945,4 or more SV KF,289391,5381339,2020.11.19 04:00:00
tn85852,tn85852_2020_FM,48.54969,-53.8538217,4 or more SV KF,289400,5381332,2020.11.19 06:00:00
tn85852,tn85852_2020_FM,48.5490503,-53.8546031,4 or more SV KF,289339,5381263,2020.11.19 10:00:00
tn85852,tn85852_2020_FM,48.5458433,-53.8602017,4 or more SV KF,288913,5380922,2020.11.19 14:01:00
tn85852,tn85852_2020_FM,48.5440658,-53.86081,4 or more SV KF,288861,5380726,2020.11.19 16:00:00
tn85852,tn85852_2020_FM,48.5397331,-53.8684789,4 or more SV KF,288277,5380266,2020.11.19 20:01:00
tn85852,tn85852_2020_FM,48.5376036,-53.8712211,4 or more SV KF,288065,5380036,2020.11.19 22:00:00
tn85852,tn85852_2020_FM,48.5377228,-53.8712767,4 or more SV KF,288062,5380050,2020.11.20 00:01:00
tn85852,tn85852_2020_FM,48.5355919,-53.8759842,4 or more SV KF,287705,5379826,2020.11.20 08:00:00
tn85852,tn85852_2020_FM,48.5332817,-53.8773981,4 or more SV KF,287591,5379573,2020.11.20 10:00:00
tn85852,tn85852_2020_FM,48.5208258,-53.9453478,4 or more SV KF,282522,5378380,2020.11.20 14:00:00
tn85852,tn85852_2020_FM,48.5152914,-53.9521406,4 or more SV KF,281997,5377784,2020.11.20 16:00:00
tn85852,tn85852_2020_FM,48.5081494,-53.9513528,4 or more SV KF,282025,5376988,2020.11.20 18:00:00
tn85852,tn85852_2020_FM,48.4920256,-53.97366,4 or more SV KF,280308,5375260,2020.11.20 22:00:00
tn85852,tn85852_2020_FM,48.4816206,-53.9758039,4 or more SV KF,280104,5374110,2020.11.21 02:00:00
tn85852,tn85852_2020_FM,48.4778428,-53.9862411,4 or more SV KF,279317,5373720,2020.11.21 06:00:00
tn85852,tn85852_2020_FM,48.4769683,-53.9804964,4 or more SV KF,279737,5373607,2020.11.21 10:00:00
tn85852,tn85852_2020_FM,48.4719797,-53.9814789,4 or more SV KF,279643,5373055,2020.11.21 12:01:00
tn85852,tn85852_2020_FM,48.4744942,-53.9777367,4 or more SV KF,279931,5373324,2020.11.21 14:01:00
tn85852,tn85852_2020_FM,48.4596753,-53.9678314,4 or more SV KF,280599,5371648,2020.11.21 18:00:00
tn85852,tn85852_2020_FM,48.4576819,-53.9649647,4 or more SV KF,280802,5371418,2020.11.21 20:00:00
tn85852,tn85852_2020_FM,48.4543319,-53.9696736,4 or more SV KF,280439,5371060,2020.11.22 00:00:00
tn85852,tn85852_2020_FM,48.4557169,-53.9702331,4 or more SV KF,280404,5371215,2020.11.22 02:01:00
tn85852,tn85852_2020_FM,48.4561994,-53.9730281,4 or more SV KF,280200,5371277,2020.11.22 04:00:00
tn85852,tn85852_2020_FM,48.456135,-53.9729794,4 or more SV KF,280203,5371270,2020.11.22 06:00:00
tn85852,tn85852_2020_FM,48.4559358,-53.9722778,4 or more SV KF,280254,5371245,2020.11.22 08:00:00
tn85852,tn85852_2020_FM,48.461485,-53.9709178,4 or more SV KF,280378,5371858,2020.11.22 14:00:00
tn85852,tn85852_2020_FM,48.4693564,-53.9872489,4 or more SV KF,279205,5372780,2020.11.23 00:00:00
tn85852,tn85852_2020_FM,48.4706636,-53.9850311,4 or more SV KF,279375,5372919,2020.11.23 04:00:00
tn85852,tn85852_2020_FM,48.4706214,-53.9851097,4 or more SV KF,279369,5372914,2020.11.23 08:00:00
tn85852,tn85852_2020_FM,48.4882436,-53.97071,4 or more SV KF,280509,5374831,2020.11.23 16:00:00
tn85852,tn85852_2020_FM,48.4854403,-53.9705639,4 or more SV KF,280508,5374520,2020.11.23 22:00:00
tn85852,tn85852_2020_FM,48.4854089,-53.9703889,4 or more SV KF,280521,5374516,2020.11.24 00:00:00
tn85852,tn85852_2020_FM,48.4840458,-53.9726525,4 or more SV KF,280348,5374371,2020.11.24 02:01:00
tn85852,tn85852_2020_FM,48.4811983,-53.9752233,4 or more SV KF,280145,5374061,2020.11.24 06:00:00
tn85852,tn85852_2020_FM,48.4806808,-53.9759183,4 or more SV KF,280092,5374006,2020.11.24 08:00:00
tn85852,tn85852_2020_FM,48.4806444,-53.9749239,4 or more SV KF,280165,5373999,2020.11.24 10:00:00
tn85852,tn85852_2020_FM,48.4826761,-53.9839739,4 or more SV KF,279505,5374251,2020.11.24 12:01:00
tn85852,tn85852_2020_FM,48.4824133,-53.9691111,4 or more SV KF,280602,5374179,2020.11.24 14:00:00
tn85852,tn85852_2020_FM,48.47733,-53.9615381,4 or more SV KF,281140,5373592,2020.11.24 18:00:00
tn85852,tn85852_2020_FM,48.4634503,-53.9624439,4 or more SV KF,281013,5372052,2020.11.25 02:00:00
tn85852,tn85852_2020_FM,48.4576708,-53.9651239,4 or more SV KF,280790,5371418,2020.11.25 04:00:00
tn85852,tn85852_2020_FM,48.4576131,-53.9653394,4 or more SV KF,280774,5371412,2020.11.25 06:00:00
tn85852,tn85852_2020_FM,48.4531681,-53.9682156,4 or more SV KF,280542,5370926,2020.11.25 12:01:00
tn85852,tn85852_2020_FM,48.4685836,-53.9632281,4 or more SV KF,280977,5372625,2020.11.25 22:00:00
tn85852,tn85852_2020_FM,48.4661161,-53.9577756,4 or more SV KF,281370,5372335,2020.11.26 00:00:00
tn85852,tn85852_2020_FM,48.466485,-53.9579653,4 or more SV KF,281357,5372377,2020.11.26 02:01:00
tn85852,tn85852_2020_FM,48.4684025,-53.9549553,4 or more SV KF,281588,5372581,2020.11.26 10:00:00
tn85852,tn85852_2020_FM,48.5032533,-53.9480128,4 or more SV KF,282250,5376435,2020.11.26 16:00:00
tn85852,tn85852_2020_FM,48.5070489,-53.9450617,4 or more SV KF,282485,5376848,2020.11.26 18:00:00
tn85852,tn85852_2020_FM,48.5194458,-53.9431869,4 or more SV KF,282676,5378221,2020.11.26 22:00:00
tn85852,tn85852_2020_FM,48.5198339,-53.9407456,4 or more SV KF,282858,5378257,2020.11.27 00:00:00
tn85852,tn85852_2020_FM,48.5222294,-53.9393644,4 or more SV KF,282970,5378519,2020.11.27 04:00:00
tn85852,tn85852_2020_FM,48.5077894,-53.9440722,4 or more SV KF,282561,5376928,2020.11.27 18:01:00
tn85852,tn85852_2020_FM,48.5073933,-53.9459492,4 or more SV KF,282421,5376889,2020.11.27 20:00:00
tn85852,tn85852_2020_FM,48.5031639,-53.9476875,4 or more SV KF,282274,5376424,2020.11.27 22:00:00
tn85852,tn85852_2020_FM,48.5033978,-53.94715,4 or more SV KF,282315,5376448,2020.11.28 00:00:00
tn85852,tn85852_2020_FM,48.5014111,-53.9425228,4 or more SV KF,282648,5376214,2020.11.28 04:00:00
tn85852,tn85852_2020_FM,48.4985356,-53.9414233,4 or more SV KF,282717,5375892,2020.11.28 10:00:00
tn85852,tn85852_2020_FM,48.4934711,-53.9086289,4 or more SV KF,285118,5375236,2020.11.29 00:00:00
tn85852,tn85852_2020_FM,48.4947906,-53.9060069,4 or more SV KF,285317,5375375,2020.11.29 04:00:00
tn85852,tn85852_2020_FM,48.495235,-53.906315,4 or more SV KF,285296,5375426,2020.11.29 06:00:00
tn85852,tn85852_2020_FM,48.4980119,-53.9092331,4 or more SV KF,285092,5375742,2020.11.29 10:00:00
tn85852,tn85852_2020_FM,48.5081886,-53.9141303,4 or more SV KF,284774,5376887,2020.11.29 14:01:00
tn85852,tn85852_2020_FM,48.5126389,-53.9191703,4 or more SV KF,284420,5377396,2020.11.29 18:01:00
tn85852,tn85852_2020_FM,48.5178569,-53.9335772,4 or more SV KF,283379,5378017,2020.11.29 20:01:00
tn85852,tn85852_2020_FM,48.5173656,-53.9338383,4 or more SV KF,283357,5377963,2020.11.29 22:01:00
tn85852,tn85852_2020_FM,48.5177822,-53.9364028,4 or more SV KF,283170,5378016,2020.11.30 00:00:00
tn85852,tn85852_2020_FM,48.5181778,-53.9366333,4 or more SV KF,283155,5378061,2020.11.30 02:00:00
tn85852,tn85852_2020_FM,48.5195453,-53.9360731,4 or more SV KF,283202,5378211,2020.11.30 04:00:00
tn85852,tn85852_2020_FM,48.5179231,-53.9363381,4 or more SV KF,283175,5378032,2020.11.30 06:00:00
tn85852,tn85852_2020_FM,48.5178247,-53.9367897,4 or more SV KF,283141,5378022,2020.11.30 08:00:00
tn85852,tn85852_2020_FM,48.5268244,-53.9571914,4 or more SV KF,281674,5379081,2020.11.30 12:00:00
tn85852,tn85852_2020_FM,48.5128561,-53.9593831,4 or more SV KF,281452,5377534,2020.11.30 18:00:00
tn85852,tn85852_2020_FM,48.5118672,-53.9591344,4 or more SV KF,281466,5377424,2020.11.30 20:00:00
tn85852,tn85852_2020_FM,48.5104328,-53.9461606,4 or more SV KF,282418,5377227,2020.12.01 00:00:00
tn85852,tn85852_2020_FM,48.5126786,-53.9414464,4 or more SV KF,282776,5377464,2020.12.01 04:00:00
tn85852,tn85852_2020_FM,48.5128769,-53.9420983,4 or more SV KF,282728,5377487,2020.12.01 06:00:00
tn85852,tn85852_2020_FM,48.5128275,-53.9416633,4 or more SV KF,282760,5377481,2020.12.01 10:00:00
tn85852,tn85852_2020_FM,48.5181547,-53.9405744,4 or more SV KF,282863,5378070,2020.12.01 12:00:00
tn85852,tn85852_2020_FM,48.5153047,-53.9304544,4 or more SV KF,283599,5377724,2020.12.01 16:01:00
tn85852,tn85852_2020_FM,48.5069644,-53.9407625,4 or more SV KF,282802,5376827,2020.12.01 18:00:00
tn85852,tn85852_2020_FM,48.4954172,-53.9410111,4 or more SV KF,282734,5375544,2020.12.02 04:00:00
tn85852,tn85852_2020_FM,48.4978811,-53.9371856,4 or more SV KF,283027,5375807,2020.12.02 06:00:00
tn85852,tn85852_2020_FM,48.4969683,-53.9379325,4 or more SV KF,282968,5375708,2020.12.02 08:00:00
tn85852,tn85852_2020_FM,48.4967717,-53.9381814,4 or more SV KF,282949,5375686,2020.12.02 10:00:00
tn85852,tn85852_2020_FM,48.4979133,-53.9350378,4 or more SV KF,283186,5375804,2020.12.02 12:00:00
tn85852,tn85852_2020_FM,48.4971342,-53.9236314,4 or more SV KF,284025,5375685,2020.12.02 20:01:00
tn85852,tn85852_2020_FM,48.4973744,-53.9090756,4 or more SV KF,285101,5375671,2020.12.03 00:00:00
tn85852,tn85852_2020_FM,48.4985192,-53.9071069,4 or more SV KF,285251,5375793,2020.12.03 06:01:00
tn85852,tn85852_2020_FM,48.4988669,-53.9147392,4 or more SV KF,284689,5375853,2020.12.03 12:01:00
tn85852,tn85852_2020_FM,48.4917192,-53.9196458,4 or more SV KF,284296,5375072,2020.12.03 18:00:00
tn85852,tn85852_2020_FM,48.4801197,-53.9570922,4 or more SV KF,281480,5373890,2020.12.03 22:01:00
tn85852,tn85852_2020_FM,48.4802919,-53.95713,4 or more SV KF,281478,5373909,2020.12.04 00:01:00
tn85852,tn85852_2020_FM,48.4731508,-53.9563406,4 or more SV KF,281506,5373113,2020.12.04 02:01:00
tn85852,tn85852_2020_FM,48.4722433,-53.9561042,4 or more SV KF,281520,5373011,2020.12.04 04:00:00
tn85852,tn85852_2020_FM,48.4721603,-53.9557564,4 or more SV KF,281545,5373001,2020.12.04 06:00:00
tn85852,tn85852_2020_FM,48.5060731,-53.8878133,4 or more SV KF,286708,5376578,2020.12.04 20:00:00
tn85852,tn85852_2020_FM,48.4995164,-53.9091617,4 or more SV KF,285104,5375909,2020.12.04 22:01:00
tn85852,tn85852_2020_FM,48.5000375,-53.9102364,4 or more SV KF,285027,5375970,2020.12.05 00:00:00
tn85852,tn85852_2020_FM,48.5005325,-53.910195,4 or more SV KF,285032,5376025,2020.12.05 12:00:00
tn85852,tn85852_2020_FM,48.5002444,-53.9056967,4 or more SV KF,285363,5375981,2020.12.05 14:00:00
tn85852,tn85852_2020_FM,48.5113003,-53.9131003,4 or more SV KF,284863,5377230,2020.12.05 18:00:00
tn85852,tn85852_2020_FM,48.5130269,-53.9146986,4 or more SV KF,284752,5377427,2020.12.05 20:01:00
tn85852,tn85852_2020_FM,48.5128814,-53.9172058,4 or more SV KF,284566,5377417,2020.12.06 00:00:00
tn85852,tn85852_2020_FM,48.5128397,-53.9172386,4 or more SV KF,284564,5377413,2020.12.06 02:00:00
tn85852,tn85852_2020_FM,48.5133761,-53.9170461,4 or more SV KF,284580,5377472,2020.12.06 04:00:00
tn85852,tn85852_2020_FM,48.5147147,-53.9213756,4 or more SV KF,284266,5377633,2020.12.06 10:00:00
tn85852,tn85852_2020_FM,48.5147736,-53.9213906,4 or more SV KF,284266,5377640,2020.12.06 12:00:00
tn85852,tn85852_2020_FM,48.5164578,-53.9153039,4 or more SV KF,284722,5377810,2020.12.06 14:00:00
tn85852,tn85852_2020_FM,48.5160236,-53.9146683,4 or more SV KF,284767,5377760,2020.12.06 16:01:00
tn85852,tn85852_2020_FM,48.5137489,-53.9064761,4 or more SV KF,285362,5377484,2020.12.07 00:00:00
tn85852,tn85852_2020_FM,48.5140592,-53.9065303,4 or more SV KF,285360,5377518,2020.12.07 02:00:00
tn85852,tn85852_2020_FM,48.5139625,-53.9063753,4 or more SV KF,285371,5377507,2020.12.07 04:00:00
tn85852,tn85852_2020_FM,48.5140939,-53.9064817,4 or more SV KF,285363,5377522,2020.12.07 08:00:00
tn85852,tn85852_2020_FM,48.5142883,-53.9082447,4 or more SV KF,285234,5377549,2020.12.07 14:00:00
tn85852,tn85852_2020_FM,48.5149358,-53.9064675,4 or more SV KF,285368,5377616,2020.12.07 16:00:00
tn85852,tn85852_2020_FM,48.5154972,-53.9063992,4 or more SV KF,285376,5377678,2020.12.07 18:01:00
tn85852,tn85852_2020_FM,48.5158483,-53.9063919,4 or more SV KF,285378,5377717,2020.12.07 20:00:00
tn85852,tn85852_2020_FM,48.5160178,-53.906685,4 or more SV KF,285357,5377736,2020.12.08 04:00:00
tn85852,tn85852_2020_FM,48.5156964,-53.9075819,4 or more SV KF,285289,5377703,2020.12.08 10:01:00
tn85852,tn85852_2020_FM,48.5264464,-53.9265983,4 or more SV KF,283931,5378952,2020.12.08 14:00:00
tn85852,tn85852_2020_FM,48.5303958,-53.9241714,4 or more SV KF,284127,5379384,2020.12.08 18:00:00
tn85852,tn85852_2020_FM,48.5276717,-53.9157631,4 or more SV KF,284736,5379057,2020.12.08 22:00:00
tn85852,tn85852_2020_FM,48.5159869,-53.9068625,4 or more SV KF,285343,5377734,2020.12.09 04:00:00
tn85852,tn85852_2020_FM,48.5160775,-53.9054678,4 or more SV KF,285447,5377740,2020.12.09 06:00:00
tn85852,tn85852_2020_FM,48.5164269,-53.9045597,4 or more SV KF,285515,5377776,2020.12.09 08:00:00
tn85852,tn85852_2020_FM,48.5163308,-53.90418,4 or more SV KF,285543,5377764,2020.12.09 10:01:00
tn85852,tn85852_2020_FM,48.5100597,-53.9283294,4 or more SV KF,283733,5377135,2020.12.09 18:00:00
tn85852,tn85852_2020_FM,48.500595,-53.9114703,4 or more SV KF,284938,5376036,2020.12.09 22:00:00
tn85852,tn85852_2020_FM,48.5006789,-53.9115239,4 or more SV KF,284934,5376045,2020.12.10 00:00:00
tn85852,tn85852_2020_FM,48.4980675,-53.9092978,4 or more SV KF,285088,5375749,2020.12.10 04:00:00
tn85852,tn85852_2020_FM,48.4976892,-53.9085739,4 or more SV KF,285140,5375705,2020.12.10 06:00:00
tn85852,tn85852_2020_FM,48.4976694,-53.9087361,4 or more SV KF,285128,5375703,2020.12.10 08:00:00
tn85852,tn85852_2020_FM,48.4978433,-53.9096422,4 or more SV KF,285061,5375725,2020.12.10 10:00:00
tn85852,tn85852_2020_FM,48.4985897,-53.9098569,4 or more SV KF,285049,5375808,2020.12.10 14:00:00
tn85852,tn85852_2020_FM,48.4977578,-53.9256761,4 or more SV KF,283877,5375761,2020.12.10 16:00:00
tn85852,tn85852_2020_FM,48.4984764,-53.9265636,4 or more SV KF,283814,5375843,2020.12.10 18:01:00
tn85852,tn85852_2020_FM,48.5047164,-53.9141067,4 or more SV KF,284761,5376501,2020.12.10 22:00:00
tn85852,tn85852_2020_FM,48.5047778,-53.9139964,4 or more SV KF,284769,5376508,2020.12.11 00:00:00
tn85852,tn85852_2020_FM,48.5042911,-53.9127044,4 or more SV KF,284862,5376450,2020.12.11 02:00:00
tn85852,tn85852_2020_FM,48.5048486,-53.9121239,4 or more SV KF,284908,5376510,2020.12.11 04:00:00
tn85852,tn85852_2020_FM,48.5047767,-53.9122342,4 or more SV KF,284899,5376503,2020.12.11 06:00:00
tn85852,tn85852_2020_FM,48.5045133,-53.9126306,4 or more SV KF,284869,5376475,2020.12.11 08:00:00
tn85852,tn85852_2020_FM,48.5054381,-53.9125436,4 or more SV KF,284879,5376577,2020.12.11 10:01:00
tn85852,tn85852_2020_FM,48.5081081,-53.9142658,4 or more SV KF,284763,5376879,2020.12.11 16:00:00
tn85852,tn85852_2020_FM,48.5084122,-53.9139192,4 or more SV KF,284790,5376912,2020.12.11 18:00:00
tn85852,tn85852_2020_FM,48.5142436,-53.9202353,4 or more SV KF,284349,5377577,2020.12.12 00:00:00
tn85852,tn85852_2020_FM,48.5141206,-53.9236947,4 or more SV KF,284093,5377574,2020.12.12 02:01:00
tn85852,tn85852_2020_FM,48.5154931,-53.927265,4 or more SV KF,283835,5377736,2020.12.12 04:00:00
tn85852,tn85852_2020_FM,48.5176781,-53.9285744,4 or more SV KF,283747,5377983,2020.12.12 10:00:00
tn85852,tn85852_2020_FM,48.5175828,-53.9297997,4 or more SV KF,283657,5377976,2020.12.12 12:00:00
tn85852,tn85852_2020_FM,48.5178525,-53.9310953,4 or more SV KF,283562,5378009,2020.12.12 14:00:00
tn85852,tn85852_2020_FM,48.5176294,-53.9314228,4 or more SV KF,283537,5377985,2020.12.12 16:00:00
tn85852,tn85852_2020_FM,48.5167542,-53.93254,4 or more SV KF,283451,5377891,2020.12.12 18:01:00
tn85852,tn85852_2020_FM,48.5164211,-53.9322317,4 or more SV KF,283472,5377853,2020.12.12 20:00:00
tn85852,tn85852_2020_FM,48.5175231,-53.9289847,4 or more SV KF,283716,5377967,2020.12.12 22:01:00
tn85852,tn85852_2020_FM,48.5175144,-53.9290433,4 or more SV KF,283712,5377966,2020.12.13 00:00:00
tn85852,tn85852_2020_FM,48.5189992,-53.9295706,4 or more SV KF,283680,5378132,2020.12.13 04:00:00
tn85852,tn85852_2020_FM,48.5189742,-53.9295975,4 or more SV KF,283677,5378130,2020.12.13 06:00:00
tn85852,tn85852_2020_FM,48.5189756,-53.9287336,4 or more SV KF,283741,5378127,2020.12.13 08:00:00
tn85852,tn85852_2020_FM,48.5183889,-53.9283311,4 or more SV KF,283768,5378061,2020.12.13 12:00:00
